GENE	EVC-A-1	EVC-B-2	RA72Q-A-3	RA72Q-C-2	WT-1-1	WT-2-2
TMED10P1	0.356454	0.405485	0.220971	0.251025	0.292581	0.284475
TMED11P	0	0	0	0	0	0
TMED2	152.534	146.458	153.933	149.914	148.784	147.674
TMED3	58.1925	54.7789	66.2433	64.9199	65.121	63.4313
TMED4	207.466	208.723	230.966	227.263	223.065	235.447
TMED5	34.5368	34.6787	37.4125	36.1828	36.8675	37.243
TMED6	0.579104	0.887594	0.727562	0.652513	0.608427	0.834267
TMED7	44.9532	45.9303	47.248	46.4286	45.0495	45.1618
TMED7-TICAM2	7.12962	7.00217	8.65399	8.34503	7.72311	8.08515
TMED8	5.24997	6.8931	6.22684	6.49704	6.07509	5.91401
TMED9	133.419	128.38	129.061	134.761	133.862	127.973
TMEFF1	1.03782	1.02139	0.498474	0.842991	0.975901	1.13265
TMEFF2	0.0531366	0.0509016	0.0351361	0.070438	0.034892	0.121783
TMEM100	7.63279	7.57574	9.52847	10.2099	9.71259	9.97544
TMEM101	12.8395	12.687	13.0729	14.5645	14.0727	14.8493
TMEM102	3.84091	3.74093	3.90528	3.99439	4.19474	4.35674
TMEM104	7.05098	6.88026	7.38454	7.2278	7.86936	7.50341
TMEM105	0.209943	0.306041	0.244449	0.344851	0.287704	0.32277
TMEM106A	1.03151	1.48219	1.31699	1.41829	1.49158	1.27188
TMEM106B	20.8049	21.6995	22.2761	22.2217	22.3863	22.6435
TMEM106C	215.408	219.917	227.877	218.449	223.468	230.366
TMEM107	6.13218	5.49934	6.91745	7.04297	7.25668	8.3013
TMEM108	0.975722	0.88136	1.06204	1.06475	0.851308	1.02029
TMEM109	39.6135	37.5357	37.3672	39.4614	40.8132	39.7154
TMEM11	23.3776	21.2904	18.472	19.0772	19.3039	19.8135
TMEM110	8.01161	7.60933	7.13013	7.51523	8.12919	7.2333
TMEM110-MUSTN1	1.32846	0.946426	1.27467	0.175021	1.14869	1.42736
TMEM114	0	0	0	0	0	0
TMEM115	30.2189	28.9334	30.0773	31.1796	30.6828	29.9184
TMEM116	5.81457	5.73978	4.84633	5.59484	5.61072	5.90265
TMEM117	3.11351	3.14642	3.26915	3.68506	4.02154	4.21203
TMEM119	0.0113865	0	0	0.045282	0.0112154	0.0559214
TMEM120A	56.738	51.794	52.4042	57.1674	59.244	56.5456
TMEM120B	4.86534	4.87695	4.4281	4.85261	4.53151	4.66041
TMEM121	0.129699	0.103536	0.150083	0.150438	0.170332	0.233557
TMEM123	80.8179	81.5452	82.2423	76.8094	75.7073	80.3145
TMEM125	0	0	0	0	0	0
TMEM126A	19.7125	21.0838	15.8791	15.7004	16.8467	15.1343
TMEM126B	36.5571	36.4167	34.468	34.3468	34.0733	32.8011
TMEM127	20.4488	19.8402	22.5153	23.2749	22.5993	22.7236
TMEM128	14.9765	15.5763	19.1911	17.5162	18.4714	17.3968
TMEM129	40.992	41.4577	37.404	42.9824	42.715	42.2613
TMEM130	0.824626	0.694807	0.738797	0.774134	0.769638	0.732877
TMEM131	16.6653	15.8162	16.4464	15.989	15.3011	16.148
TMEM132A	100.038	100.89	92.9625	104.718	106.569	103.243
TMEM132B	0.0424202	0.0184709	0.0994498	0.0805144	0.0227905	0.068182
TMEM132C	0	0.0114862	0.0178394	0.00596051	0.0118103	0.0117776
TMEM132D	0	0	0.00506095	0	0	0.00501186
TMEM132E	4.86093	4.59107	8.24778	8.1858	8.18375	7.79894
TMEM133	2.47802	2.19246	2.18476	2.24124	2.38993	2.12976
TMEM134	20.1039	20.9331	21.5514	24.1435	22.8246	22.5578
TMEM135	3.99834	4.34383	3.81192	3.75339	4.08054	3.87364
TMEM136	10.3945	10.4276	11.1129	11.1522	11.4657	11.7204
TMEM138	16.3315	15.6695	16.2756	15.8137	15.8285	15.6481
TMEM139	0.93337	1.11412	0.734614	0.704349	0.97384	0.95186
TMEM140	16.511	16.0961	15.6453	16.7512	17.2462	17.3492
TMEM141	38.5773	40.3255	36.5397	43.0614	43.4317	41.0924
TMEM143	2.40513	2.70349	3.51627	4.1742	4.2176	4.27418
TMEM144	2.80318	3.05264	2.78037	2.51459	2.65313	2.9238
TMEM145	6.75049	6.65674	6.96408	7.26764	7.82239	7.49931
TMEM147	165.859	157.83	168.906	174.705	173.757	168.428
TMEM14A	63.5348	63.3493	54.2139	53.4002	54.8048	52.8954
TMEM14B	66.5938	64.7694	66.2386	60.5819	64.1645	59.5718
TMEM14C	87.8022	86.0306	90.8808	89.7831	97.1827	90.2296
TMEM14E	0	0	0.0258874	0	0	0.0256363
TMEM150A	4.80507	4.90416	4.05898	4.65949	4.16461	3.90896
TMEM150B	0.0423433	0	0	0.0420978	0	0
TMEM150C	1.84009	1.97293	2.0093	1.99726	1.94546	2.10588
TMEM151A	0.195574	0.222476	0.27885	0.413186	0.397309	0.32417
TMEM151B	0.135253	0.178921	0.217198	0.230518	0.145908	0.139177
TMEM154	0	0	0	0	0	0.00927237
TMEM155	0	0	0.026704	0.026767	0.0397777	0
TMEM156	0.0515319	0.148093	0.0170375	0.0853885	0.0338382	0.0337444
TMEM158	7.74696	6.73001	6.16757	7.70204	7.35982	7.39003
TMEM159	2.72101	2.28674	2.36772	2.55587	2.87742	2.88584
TMEM160	49.6828	45.3008	40.6593	55.0917	49.4322	47.0685
TMEM161A	15.5544	14.3305	15.106	16.0667	16.856	15.2648
TMEM161B	23.2927	22.2218	23.1739	22.5781	21.97	22.3999
TMEM161B-AS1	15.9888	19.4148	18.2108	16.3444	19.9558	20.5269
TMEM163	1.26237	1.24152	1.98666	1.35546	1.64129	1.65327
TMEM164	12.7162	12.8117	12.1418	12.2544	13.2804	12.612
TMEM165	44.2888	46.1363	43.9739	43.2503	47.179	43.3124
TMEM167A	37.0768	38.2393	37.8947	35.3719	36.1936	35.9849
TMEM167B	17.5105	18.2503	20.2036	20.2402	20.8002	20.1612
TMEM168	8.51443	8.65789	7.43653	6.91842	7.50446	7.23768
TMEM169	0.440092	0.412972	0.46324	0.410746	0.46887	0.511688
TMEM17	1.07372	1.25009	0.999445	1.05107	1.18775	1.10333
TMEM170A	11.5678	11.4656	11.0094	11.9661	11.4598	11.2638
TMEM170B	2.77132	3.03637	3.35005	3.32352	3.09817	3.29034
TMEM171	0	0.0770212	0	0	0.0527964	0
TMEM173	0.0865455	0.0690877	0.085841	0.129066	0.0994521	0.0283361
TMEM174	0	0	0	0	0	0
TMEM175	20.6682	19.3994	21.2372	23.7027	24.7683	22.5983
TMEM176A	0.0681478	0.130563	0.10139	0.169382	0.167809	0.100411
TMEM176B	1.95	1.59428	2.0655	1.61039	1.74149	1.60032
TMEM177	11.1292	10.4757	10.1277	9.09778	10.2658	10.1283
TMEM178A	1.05428	1.32964	1.03381	1.13371	1.36799	1.31559
TMEM178B	0.107125	0.0973569	0.177089	0.188431	0.197503	0.178069
TMEM179	8.65419	8.76993	6.43781	7.48868	7.35994	8.00855
TMEM179B	33.3629	32.9979	32.6546	34.8869	34.6296	32.6373
TMEM18	17.2949	16.993	18.9459	18.5784	17.9975	17.8894
TMEM180	2.60541	2.35084	2.59493	2.75153	2.907	2.83523
TMEM181	22.1771	22.3301	23.3055	22.5929	22.6689	23.0417
TMEM182	2.46193	2.44692	3.07528	2.63979	2.55735	2.64104
TMEM183A	4.68756	5.46565	5.12075	4.55102	4.71829	6.08291
TMEM183B	59.4885	53.902	55.0797	56.1708	57.1749	56.9325
TMEM184A	1.52673	1.44905	1.43069	1.47597	1.37462	1.42601
TMEM184B	24.2632	22.5097	22.5284	24.1845	24.9506	23.5704
TMEM184C	26.2765	26.6762	27.4987	25.7464	26.1749	25.9208
TMEM185A	29.5142	29.8391	31.2054	32.3306	31.6702	31.6312
TMEM185B	3.94755	3.46797	3.70391	3.82605	3.7661	3.65823
TMEM186	8.56857	9.19314	7.97756	8.49617	8.10219	7.90018
TMEM187	6.23723	6.92416	7.11154	7.63059	7.86595	7.367
TMEM189	16.8596	16.7298	18.3494	18.0586	17.9104	18.0878
TMEM189-UBE2V1	0	0	0	0	0	0
TMEM19	20.3593	19.98	23.2901	22.4564	23.3169	22.5436
TMEM190	0.291956	0.0699189	0.0723949	0.217697	0	0.0716926
TMEM191A	0.729366	0.543423	0.546591	0.757365	0.750332	0.732331
TMEM191B	0.402454	0.433717	0.449076	0.600181	0.445956	0.321186
TMEM191C	0.180381	0.197479	0.127795	0.230574	0.152289	0.202489
TMEM192	6.87189	6.90024	7.25633	6.84522	6.31171	7.18594
TMEM194A	33.9823	33.818	40.4547	36.6117	36.8915	37.9131
TMEM194B	1.18441	1.09492	1.25692	1.02109	1.12582	1.08202
TMEM196	0	0	0	0.00894582	0	0.00883818
TMEM198	2.45625	2.08248	1.97421	2.41394	2.61399	2.45422
TMEM198B	5.18875	4.9761	5.21851	4.80381	5.18337	5.61883
TMEM199	19.4522	19.4869	18.6824	18.7719	18.5751	19.6
TMEM2	13.7388	13.4757	12.3424	12.5181	13.0577	12.4318
TMEM200A	9.23109	9.3727	11.3264	9.94423	10.3901	10.3767
TMEM200B	6.48897	6.27557	5.80369	5.55553	6.37866	6.47149
TMEM200C	0	0	0	0	0	0
TMEM201	6.97155	6.5038	5.81603	6.88976	6.51562	6.76325
TMEM202	0.0260282	0	0	0.0258773	0	0
TMEM203	53.4459	53.0508	48.2144	51.0457	51.0894	50.1423
TMEM204	0.0994575	0.190554	0.059186	0.098881	0.0979624	0.195388
TMEM205	95.8913	94.0351	89.0038	90.5844	92.4264	94.4275
TMEM206	10.7377	10.4255	11.6858	12.2926	12.1851	12.6239
TMEM207	0	0	0	0	0	0
TMEM208	58.021	55.5805	53.7758	57.5888	59.7574	55.8081
TMEM209	31.0978	31.5181	32.3557	30.706	30.6388	30.5956
TMEM211	0	0	0	0	0	0
TMEM212	4.32277	4.41701	5.1451	4.76961	4.15761	4.36255
TMEM213	0.0713968	0.0341969	0.035408	0.106474	0.0439523	0.0438305
TMEM214	23.9631	22.6943	28.6551	28.6469	28.0452	29.4446
TMEM215	0	0.00525967	0.0108919	0	0.00540809	0.0161793
TMEM216	0.206337	0.222365	0.390446	0.389615	0.304854	0.46398
TMEM217	1.14186	0.888231	1.76451	1.38197	1.57954	1.17985
TMEM218	3.53679	3.24329	3.18011	3.18041	3.26401	3.17347
TMEM219	37.7604	40.7931	39.2321	43.5583	45.345	44.6489
TMEM220	2.00843	2.11258	2.48034	2.49599	2.22068	2.0598
TMEM220-AS1	0.97944	1.38223	0.990635	0.849448	1.02573	1.44146
TMEM221	0.576484	0.741574	0.68615	0.753271	0.584042	0.71185
TMEM222	28.1581	26.9954	26.3549	27.0703	26.2124	25.5988
TMEM223	20.8167	20.461	18.571	20.0794	18.4038	18.7335
TMEM225	0	0	0.0315299	0	0	0
TMEM229A	0.25407	0.162256	0.264002	0.22854	0.321752	0.202023
TMEM229B	2.399	2.77039	2.51085	2.92648	2.55139	2.566
TMEM230	65.2124	60.5744	65.4661	63.6629	63.9551	65.0652
TMEM231	8.17037	8.01906	9.27444	10.1442	9.94667	9.68066
TMEM232	0.171285	0.200543	0.254836	0.264899	0.168711	0.243017
TMEM233	0.0415283	0.0397816	0.0411903	0.0206438	0.0409041	0.0203954
TMEM234	7.02376	7.99958	7.8013	7.62663	7.81086	7.34411
TMEM235	0	0	0	0	0	0
TMEM236	0.00541534	0.0103751	0.0107425	0	0	0.0106383
TMEM237	10.4772	10.2182	10.198	9.86213	9.93504	10.3386
TMEM238	0.558074	0.3564	0.18451	0.308243	0.488609	0.304534
TMEM239	0	0	0	0	0	0
TMEM240	0.155638	0.0596366	0	0.0928414	0.153299	0.0305747
TMEM241	3.15128	3.32158	3.37851	3.12287	3.2345	3.22553
TMEM242	4.35703	4.38273	4.89465	4.30832	4.57029	4.62711
TMEM243	12.9048	11.194	13.7069	13.3351	13.9453	12.8087
TMEM244	0	0	0	0	0	0
TMEM245	49.2951	49.4238	52.8172	51.9841	53.5429	53.7959
TMEM246	29.7268	29.2133	41.961	43.5445	44.1652	43.7316
TMEM247	0	0	0	0	0	0
TMEM248	32.3682	32.9378	33.0276	31.4587	31.9025	31.4609
TMEM249	0.251436	0.120429	0.182101	0.166651	0.165104	0.205808
TMEM25	19.0439	18.8539	22.5395	20.5488	21.6931	20.9474
TMEM251	26.1682	25.0833	27.034	24.8707	25.5987	25.2296
TMEM252	0.136775	0.209636	0.298457	0.0815894	0.0538878	0.134346
TMEM253	1.24712	1.05048	1.109	1.09024	0.995405	1.07713
TMEM254	15.7978	17.2007	21.1005	20.7071	20.3158	21.4347
TMEM254-AS1	0.727889	0.514659	0.864351	0.692008	0.812143	0.531946
TMEM255A	0.987232	0.972397	0.689286	0.704533	0.642272	0.745719
TMEM255B	0	0	0	0.0341628	0	0
TMEM256	59.2707	63.2514	64.266	58.5573	55.1884	61.4545
TMEM257	0	0	0	0	0	0
TMEM258	173.644	161.749	180.245	176.041	192.481	167.466
TMEM259	52.6896	51.0461	43.8759	50.7765	51.3944	50.0913
TMEM26	0.00574344	0	0	0.00571013	0.00565711	0
TMEM27	0.496527	0.198184	0.451445	0.370236	0.305665	0.386102
TMEM30A	84.6397	85.303	86.9285	81.5459	83.3455	81.4359
TMEM30B	0	0	0.00665495	0	0.0132174	0.0131808
TMEM30C	0	0	0	0.164461	0	0
TMEM31	0.645568	0.824552	0.960471	0.909252	1.11276	1.47957
TMEM33	36.0676	35.8015	36.6638	34.1764	34.5152	33.9064
TMEM35	0.0304712	0	0.0302232	0.0151473	0	0.014965
TMEM37	4.02542	3.76429	2.64276	3.43036	3.58731	3.29494
TMEM38A	6.46151	6.05558	6.98432	5.74783	5.81267	6.15025
TMEM38B	24.5934	24.856	27.0031	25.0688	24.9954	25.2607
TMEM39A	7.22534	6.76211	7.65497	7.52883	7.35177	7.33139
TMEM39B	12.9635	12.6545	11.6002	12.3805	11.641	12.7852
TMEM40	0.453025	0.524381	0.486783	0.431632	0.520586	0.426438
TMEM41A	24.682	24.4226	27.513	24.6574	25.4961	26.3517
TMEM41B	14.1685	15.1359	14.8789	13.5054	13.9191	14.2202
TMEM42	3.33431	3.65543	3.45415	3.75697	3.79507	3.78454
TMEM43	105.29	105.843	102.977	107.084	102.654	103.259
TMEM44	3.19765	3.11338	3.32817	4.0705	3.21326	3.69026
TMEM44-AS1	3.27309	3.58217	3.26076	3.33595	3.10892	2.91496
TMEM45A	3.76227	4.76532	3.69019	6.04707	2.96458	5.76901
TMEM45B	0.0283878	0.0543874	0.0563134	0.0564463	0.0699027	0.0557671
TMEM47	71.0941	71.9879	129.808	119.592	118.082	122.651
TMEM48	26.5118	25.5025	24.3832	22.9254	23.1835	23.4665
TMEM5	32.2087	30.2862	33.9136	31.5234	32.3533	32.1292
TMEM50A	51.1022	48.732	53.3208	54.0259	51.3619	52.098
TMEM50B	10.7372	11.2546	15.7594	14.2682	14.9641	15.8262
TMEM51	8.58025	8.90882	9.79493	9.75151	10.7367	10.3685
TMEM51-AS1	0.499479	0.398055	0.478761	0.60508	0.566388	0.573063
TMEM52	0.301489	0.144404	0.336414	0.0749352	0.408316	0.2221
TMEM52B	0	0.0105363	0	0	0	0.0108036
TMEM53	5.0296	5.48126	6.0389	4.55505	5.43536	5.34029
TMEM54	0.75633	0.690016	0.928786	1.18163	1.13518	0.813648
TMEM55A	7.24031	8.19907	7.68151	7.21118	8.04839	8.48326
TMEM55B	23.7585	24.0274	25.8837	25.6091	27.2121	26.2428
TMEM56	16.8661	16.1833	17.9194	16.9101	17.2524	17.5706
TMEM56-RWDD3	3.68054	2.73102	2.73419	4.29379	3.30012	2.86169
TMEM57	15.5118	15.3043	15.1514	14.7481	15.2337	14.982
TMEM59	132.705	126.977	138.447	139.683	136.453	139.125
TMEM59L	0.220984	0.0192444	0.0797037	0.119838	0.138512	0.138128
TMEM60	25.8216	26.078	28.7286	29.6409	29.9513	29.1174
TMEM61	0.0318243	0	0	0	0	0
TMEM62	11.6435	11.0263	12.3736	12.3698	12.3423	11.3931
TMEM63A	3.43979	3.34639	3.47817	3.57287	3.454	3.72708
TMEM63B	11.6107	11.2405	12.2318	12.4117	13.1754	12.253
TMEM63C	3.64339	3.93034	3.14709	3.46997	3.44314	3.46583
TMEM64	16.329	15.8861	17.0171	16.5242	16.2535	16.3986
TMEM65	5.79372	5.8355	8.11118	7.26217	7.40635	6.82081
TMEM66	70.5518	69.7807	79.4404	78.0975	80.1362	78.0083
TMEM67	5.1938	5.34259	5.12708	4.55073	4.75215	4.65905
TMEM68	8.92079	9.15136	10.0226	10.1399	10.4168	9.66105
TMEM69	44.8474	43.6918	38.5633	36.8922	37.2347	38.9164
TMEM70	30.3458	30.6826	27.2197	29.2281	31.7407	30.2116
TMEM71	0	0	0.0323161	0.0323945	0.0320915	0.0320026
TMEM72	0.290317	0.123602	0.319949	0.352774	0.190635	0.348529
TMEM72-AS1	0.0183679	0.00879767	0.00910921	0.00913071	0	0.0180417
TMEM74	1.84197	1.89466	1.64728	1.65116	2.02248	2.09102
TMEM74B	0.281274	0.395183	0.464974	0.354215	0.535623	0.847253
TMEM79	3.69812	3.67707	3.9829	4.32884	4.14092	4.14326
TMEM80	4.34674	5.02955	4.06217	3.75984	4.40835	4.00214
TMEM81	1.94024	1.76208	1.89946	1.72858	1.66289	1.78203
TMEM82	0	0	0	0	0	0
TMEM86A	2.12961	2.17711	2.33769	2.22605	2.26342	2.28194
TMEM86B	2.42563	2.55244	2.33298	2.48464	2.49777	2.38255
TMEM87A	82.1767	81.5117	90.9467	83.9377	83.6936	81.3254
TMEM87B	6.12664	6.17354	7.95781	7.76208	7.17547	6.87114
TMEM88	0.339251	0.324982	0.210306	0.252963	0.668304	0.291572
TMEM88B	0	0	0.293181	0.0979578	0.0970482	0
TMEM89	0	0.295437	0.305899	0	0.101258	0
TMEM8A	2.74292	3.03786	2.9657	2.99726	2.97755	3.19583
TMEM8B	9.61284	9.47279	9.37835	10.7478	11.9496	11.1134
TMEM8C	0	0	0	0	0	0
TMEM9	73.0128	74.0211	72.7564	77.0562	74.9774	75.2714
TMEM91	1.63118	1.68793	1.92575	1.95498	1.27945	2.06587
TMEM92	0	0	0.0111469	0	0	0.0110387
TMEM95	0.0294514	0	0	0	0	0
TMEM97	63.791	60.2898	69.2124	66.7931	71.3733	70.3839
TMEM98	4.85687	5.01664	4.15106	4.16871	4.36233	4.05607
TMEM99	4.29519	4.18298	4.09148	4.9668	4.56234	4.6463
TMEM9B	17.3062	17.7386	17.0197	18.1364	17.2268	16.4761
TMEM9B-AS1	0.267779	0.416837	0.298799	0.465896	0.395631	0.361656
TMF1	14.3057	14.6793	16.8682	15.4426	14.976	15.8091
TMIE	0	0	0.0340339	0.0341142	0.0168987	0.0337037
TMIGD1	0	0	0	0	0	0
TMIGD2	0.216526	0.311137	0.107369	0.242182	0.159947	0.132915
TMLHE	16.0331	15.1561	15.1844	15.4796	15.7055	16.3343
TMLHE-AS1	0.0189768	0	0	0	0	0.0186398
TMOD1	3.01174	3.22407	3.72576	3.54065	2.85971	3.13689
TMOD2	1.77971	1.89598	2.18298	2.19255	2.1414	2.32977
TMOD3	59.611	57.653	48.3802	47.487	46.6695	47.7294
TMOD4	0.610167	0.462723	0.580017	0.556106	0.701151	0.524428
TMPO	151.62	150.816	153.839	151.346	154.444	152.563
TMPO-AS1	10.2791	10.0493	10.8153	12.619	11.8578	12.1838
TMPPE	1.2243	1.48063	1.32895	1.07259	1.26578	1.29296
TMPRSS11A	0.01281	0	0	0.0127357	0	0
TMPRSS11B	0.0116477	0	0.0231057	0.0463206	0.057363	0.0228816
TMPRSS11BNL	0.00948411	0	0	0	0	0
TMPRSS11D	0.0220491	0.0211217	0.0109348	0.0109606	0.0108589	0
TMPRSS11E	0.0147153	0	0	0.01463	0	0
TMPRSS11F	0	0	0.0150552	0.0150907	0.0149506	0.0596364
TMPRSS11GP	0	0	0	0.203819	0	0
TMPRSS12	0	0	0	0	0	0.0222117
TMPRSS13	0	0.00867455	0.0317826	0.00900303	0.00891934	0.017792
TMPRSS15	0.980764	0.924945	1.0859	1.16405	1.11579	1.32927
TMPRSS2	0.018948	0.0090712	0	0	0	0
TMPRSS3	17.3847	17.8653	15.8027	16.7237	17.9046	16.7232
TMPRSS4	0	0	0	0	0	0
TMPRSS4-AS1	0	0	0	0	0	0
TMPRSS5	0.141727	0.162918	0.182745	0.0563619	0.181475	0.139209
TMPRSS6	0.0951903	0.0820677	0.160506	0.151421	0.0937595	0.130899
TMPRSS7	0	0.0118134	0	0	0	0
TMPRSS9	1.84396	1.68403	1.60152	2.02325	2.1268	2.09275
TMSB10	683.837	673.552	625.123	651.358	570.715	640.613
TMSB15A	19.5481	18.4315	21.2791	18.0902	19.4965	21.0123
TMSB15B	10.942	11.5417	9.57256	10.1452	11.6252	10.3854
TMSB4X	155.48	153.485	157.263	159.826	149.589	156.131
TMSB4Y	0	0	0	0	0	0
TMTC1	18.0856	18.9033	19.3764	18.4047	19.963	20.7046
TMTC2	0.821552	0.92795	1.08243	0.999651	1.14134	1.06591
TMTC3	15.2362	15.8174	15.491	14.9378	14.3068	15.193
TMTC4	9.09442	8.1988	9.58577	9.18555	10.0682	9.37165
TMUB1	44.9503	42.4377	41.6876	49.7829	49.1875	47.0669
TMUB2	19.0607	18.2721	20.3972	20.3062	20.9244	19.9263
TMX1	56.2423	56.6571	52.0231	51.2614	53.0481	52.2061
TMX2	120.646	117.255	123.118	116.495	116.543	114.269
TMX2-CTNND1	0.716324	1.25891	0.692713	0.636973	0.85998	0.7965
TMX3	29.0428	28.649	31.0237	29.167	29.0072	28.2379
TMX4	29.9572	29.6045	32.806	31.34	31.5414	32.113
TNC	17.8563	16.1578	14.8756	17.15	16.2201	15.563
TNF	0	0	0	0	0	0
TNFAIP1	12.7541	12.0363	15.8187	15.3071	14.9319	16.2075
TNFAIP2	0.214819	0.198924	0.156251	0.15662	0.091689	0.105502
TNFAIP3	30.3115	31.4175	32.9046	27.1077	27.0644	24.6127
TNFAIP6	0	0	0	0	0.0229486	0.022885
TNFAIP8	3.80129	3.65683	4.79281	4.70804	5.07681	5.23677
TNFAIP8L1	5.47753	4.84003	5.08168	5.76657	5.91457	5.65853
TNFAIP8L2	0.116729	0.0878505	0.0868742	0.145095	0.143704	0.0860095
TNFAIP8L2-SCNM1	0	0.525601	0	0	0.000318849	0
TNFAIP8L3	0.138416	0.106075	0.192205	0.151374	0.0681676	0.108766
TNFRSF10A	0.183879	0.0528433	0.0182382	0.0548438	0	0.0541838
TNFRSF10B	0.612205	0.651949	0.831295	0.678813	0.783163	0.587596
TNFRSF10C	1.2614	1.81602	1.74665	1.77435	1.68088	1.63388
TNFRSF10D	0	0	0	0	0	0
TNFRSF11A	0.0715066	0.130339	0.0860577	0.0708534	0.0701952	0.092928
TNFRSF11B	0.0132731	0.0127148	0.0263301	0	0.0130736	0
TNFRSF12A	77.7362	72.0993	97.9367	96.1888	85.9993	83.7382
TNFRSF13B	0	0	0	0	0	0
TNFRSF13C	0.38924	0.745736	0.424679	0.967458	0.498406	0.497025
TNFRSF14	0.0946315	0.0906511	0.0187723	0.0376331	0.0186418	0.0185901
TNFRSF17	0.10791	0.0344572	0.0713547	0.0357616	0.177147	0
TNFRSF18	0	0	0.0359032	0	0	0.0355549
TNFRSF19	48.1733	46.7253	45.0135	45.5308	47.3667	49.2927
TNFRSF1A	26.3354	27.3154	28.6453	29.4818	28.8756	28.616
TNFRSF1B	1.39263	1.26342	0.901903	0.920321	1.04088	1.04604
TNFRSF21	2.3626	2.3347	2.08848	1.84616	1.70653	1.74251
TNFRSF25	0.090647	0.170246	0.0971984	0.305541	0.160954	0.234923
TNFRSF4	0	0	0	0	0	0.0620321
TNFRSF6B	0.326219	0.508701	0.451983	0.259783	0.46759	0.642055
TNFRSF8	0.209132	0.16424	0.222346	0.300802	0.201083	0.224588
TNFRSF9	0.0245606	0.0423496	0.0389771	0.00976728	0.0532212	0.0289493
TNFSF10	4.79878	4.76397	3.44155	3.66307	3.82119	3.88589
TNFSF11	0	0	0	0	0	0
TNFSF12	0	0.046072	0	0	0.0473795	0
TNFSF12-TNFSF13	0	0	0	0	0	0
TNFSF13	1.75265	1.631	1.63354	1.77391	1.80866	1.77305
TNFSF13B	0.436501	0.585141	0.766244	0.516797	0.557762	0.463512
TNFSF14	0.220233	0.221518	0.163829	0.131372	0.140999	0.194689
TNFSF15	1.26784	1.36879	1.44832	1.20947	1.00467	1.15493
TNFSF18	0	0.100041	0.103584	0.103828	0.154296	0.0512895
TNFSF4	0.458193	0.488609	0.668833	0.618842	0.774884	0.42458
TNFSF8	0.00794477	0	0	0	0.021227	0.0211681
TNFSF9	2.12084	1.88252	2.23866	2.2246	2.05063	2.12139
TNIK	2.14757	1.84939	1.35695	1.58013	1.6052	1.63138
TNIP1	28.4785	27.5677	28.067	30.1042	27.9718	29.4995
TNIP2	15.0183	14.0328	14.2737	15.1687	15.0419	14.9494
TNIP3	0.354601	0.412488	0.306519	0.291864	0.316643	0.287268
TNK1	0.273473	0.161205	0.333847	0.240528	0.238298	0.206623
TNK2	6.28439	6.37182	5.34656	6.13542	5.9716	6.01646
TNKS	6.59556	6.70668	7.5116	7.07492	6.86612	7.36143
TNKS1BP1	16.4359	16.4382	16.9851	17.8105	17.5703	17.5415
TNKS2	23.0911	23.3944	25.417	23.6931	24.0822	24.3514
TNMD	0	0.0238007	0.0246435	0.0988067	0.146834	0.122022
TNN	0.00591916	0.0113404	0.0176129	0.0294242	0.0116604	0.00581403
TNNC1	1.15457	1.05071	1.20243	1.60703	1.08036	1.13407
TNNC2	3.1557	2.56667	1.88982	2.84142	2.52181	2.69027
TNNI1	0.00957614	0.01376	0.0284946	0.00952062	0.0047161	0.0141091
TNNI2	72.694	72.0854	88.8106	85.2567	83.9768	85.8758
TNNI3	1.82864	2.7344	2.07919	1.99541	2.50405	2.32187
TNNI3K	0	0.000322156	0.0122078	0	0	0.00840316
TNNT1	2.75442	2.68532	2.73347	2.38408	2.0542	2.67939
TNNT2	0	0	0	0	0	0
TNNT3	0.801401	0.712869	1.2491	0.96749	0.983883	1.34944
TNP1	0	0	0	0	0	0
TNP2	0	0	0	0	0	0
TNPO1	46.8553	47.7861	47.2412	44.439	43.5758	44.1216
TNPO2	26.475	24.8294	24.9419	25.0562	25.8055	24.7679
TNPO3	51.6806	49.8518	49.1626	48.0504	48.0985	47.4787
TNR	0.0114062	0	0.0056567	0	0	0
TNRC18	11.2972	11.4133	9.20524	10.6371	10.7815	10.66
TNRC18P1	0.0505848	0.0484571	0.0334487	0.0502915	0.0166081	0.0331242
TNRC6A	21.2016	21.1816	20.2465	20.2289	20.5591	20.373
TNRC6B	2.35243	2.56549	2.39807	2.35211	2.27255	2.42405
TNRC6C	3.10084	3.03884	3.01723	3.23788	3.08559	3.07176
TNS1	6.32731	6.58858	5.66251	5.49061	5.72607	5.24151
TNS3	64.944	62.5356	58.2599	63.4349	62.5096	62.5096
TNS4	0.0147025	0.0352103	0.00729143	0.0292346	0.0144816	0.0144414
TNXA	0.0110246	0	0	0	0.0108467	0.0108289
TNXB	0.272513	0.322828	0.510044	0.411696	0.491555	0.49055
TOB1	43.3803	42.4864	54.3084	52.5268	53.0371	52.604
TOB1-AS1	2.15941	1.73131	1.8159	2.12355	2.28879	2.37466
TOB2	10.6347	10.1811	10.27	10.9685	9.81335	10.5163
TOB2P1	1.67852	1.71243	1.6482	1.56031	1.51276	1.57451
TOE1	11.9936	12.4476	11.8186	12.092	11.5317	10.4149
TOLLIP	10.2843	9.94634	9.57228	10.3147	9.7813	9.76226
TOM1	18.8413	17.2759	20.916	22.4395	21.6885	21.3816
TOM1L1	8.89131	8.81059	7.81559	7.99284	7.82684	8.30195
